Z=0.018120 Y=0.266240 OS=0.20 l/Hp=1.743201 [Fe/H]=    0.000 [Alpha/Fe]= 0.00
  M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    V-J    V-H    V-K    V-L    V-M     #(x=-1)    #(x=1.35)    #(x=3)
 1.8259163  3.7012  1.2089  3.2471  1.987  0.558  0.888  0.493  0.928  1.551  2.047  2.130  2.188  2.628  1.3727E+00  1.4532E-01  2.6464E-02
 1.8266016  3.6973  1.2552  3.1855  1.883  0.595  0.908  0.501  0.940  1.575  2.080  2.164  2.224  2.667  1.3665E+00  1.4453E-01  2.6304E-02
 1.8272828  3.6937  1.3065  3.1200  1.765  0.630  0.925  0.507  0.950  1.596  2.108  2.194  2.256  2.702  1.3479E+00  1.4244E-01  2.5907E-02
 1.8279494  3.6903  1.3595  3.0536  1.643  0.664  0.942  0.513  0.961  1.615  2.134  2.221  2.285  2.733  1.3135E+00  1.3869E-01  2.5210E-02
 1.8285963  3.6872  1.4134  2.9873  1.519  0.695  0.957  0.520  0.971  1.633  2.158  2.247  2.312  2.762  1.3204E+00  1.3930E-01  2.5306E-02
 1.8292699  3.6845  1.4670  2.9230  1.395  0.724  0.970  0.526  0.982  1.649  2.179  2.269  2.336  2.788  1.3405E+00  1.4129E-01  2.5653E-02
 1.8299368  3.6818  1.5180  2.8614  1.278  0.753  0.984  0.533  0.992  1.665  2.201  2.292  2.361  2.815  1.3325E+00  1.4034E-01  2.5464E-02
 1.8306024  3.6790  1.5662  2.8025  1.168  0.782  0.998  0.540  1.003  1.683  2.225  2.317  2.387  2.843  1.2834E+00  1.3505E-01  2.4490E-02
 1.8312202  3.6763  1.6124  2.7455  1.064  0.812  1.012  0.546  1.014  1.702  2.251  2.343  2.416  2.875  1.2179E+00  1.2806E-01  2.3209E-02
 1.8318203  3.6736  1.6573  2.6900  0.963  0.842  1.026  0.552  1.025  1.721  2.276  2.370  2.444  2.907  1.1900E+00  1.2502E-01  2.2647E-02
 1.8324102  3.6710  1.7009  2.6359  0.867  0.874  1.040  0.559  1.036  1.741  2.303  2.398  2.474  2.940  1.1622E+00  1.2201E-01  2.2090E-02
 1.8329826  3.6683  1.7431  2.5832  0.774  0.906  1.054  0.565  1.047  1.762  2.330  2.426  2.504  2.973  1.1154E+00  1.1702E-01  2.1174E-02
 1.8335256  3.6657  1.7839  2.5320  0.686  0.938  1.069  0.572  1.059  1.784  2.359  2.456  2.536  3.008  1.0583E+00  1.1095E-01  2.0067E-02
 1.8340409  3.6631  1.8236  2.4821  0.601  0.970  1.084  0.579  1.071  1.806  2.388  2.486  2.567  3.043  1.0091E+00  1.0572E-01  1.9112E-02
 1.8345347  3.6605  1.8621  2.4334  0.520  1.001  1.099  0.586  1.083  1.828  2.417  2.517  2.600  3.080  9.6613E-01  1.0115E-01  1.8278E-02
 1.8350070  3.6579  1.8994  2.3859  0.442  1.032  1.114  0.593  1.097  1.851  2.446  2.548  2.633  3.116  9.2665E-01  9.6959E-02  1.7513E-02
 1.8354614  3.6554  1.9355  2.3397  0.368  1.063  1.128  0.602  1.111  1.874  2.477  2.579  2.666  3.154  9.0077E-01  9.4196E-02  1.7007E-02
 1.8359078  3.6529  1.9708  2.2946  0.297  1.093  1.143  0.611  1.127  1.898  2.507  2.611  2.700  3.192  8.8551E-01  9.2548E-02  1.6703E-02
 1.8363469  3.6504  2.0052  2.2505  0.229  1.122  1.158  0.622  1.145  1.921  2.537  2.644  2.734  3.232  1.0372E+00  1.0833E-01  1.9542E-02
 1.8369449  3.6481  2.0388  2.2075  0.162  1.151  1.172  0.633  1.164  1.945  2.567  2.677  2.769  3.271  1.6890E+00  1.7626E-01  3.1778E-02
 1.8380359  3.6458  2.0708  2.1666  0.101  1.179  1.186  0.645  1.183  1.969  2.597  2.709  2.803  3.310  1.3192E+00  1.3753E-01  2.4779E-02
 1.8382641  3.6476  2.0471  2.1974  0.145  1.158  1.175  0.635  1.166  1.950  2.573  2.684  2.775  3.278  4.7817E-01  4.9824E-02  8.9729E-03
 1.8385141  3.6493  2.0240  2.2276  0.187  1.137  1.164  0.625  1.150  1.932  2.550  2.658  2.749  3.247  2.0286E+00  2.1121E-01  3.8016E-02
 1.8402928  3.6486  2.0387  2.2106  0.155  1.146  1.168  0.627  1.154  1.938  2.559  2.667  2.758  3.258  3.6282E+00  3.7706E-01  6.7783E-02
 1.8421423  3.6467  2.0700  2.1720  0.092  1.171  1.181  0.636  1.169  1.958  2.584  2.694  2.787  3.290  2.3974E+00  2.4867E-01  4.4643E-02
 1.8426902  3.6446  2.0992  2.1344  0.037  1.197  1.194  0.647  1.188  1.980  2.612  2.725  2.819  3.328  1.2045E+00  1.2480E-01  2.2386E-02
 1.8433468  3.6431  2.1207  2.1070 -0.002  1.216  1.203  0.657  1.203  1.997  2.632  2.748  2.843  3.356  1.3655E+00  1.4136E-01  2.5341E-02
 1.8440556  3.6421  2.1357  2.0882 -0.028  1.228  1.210  0.664  1.217  2.010  2.647  2.765  2.861  3.378  1.1695E+00  1.2097E-01  2.1675E-02
 1.8445164  3.6405  2.1570  2.0609 -0.066  1.247  1.220  0.674  1.233  2.027  2.669  2.789  2.886  3.407  7.4488E-01  7.7003E-02  1.3791E-02
 1.8448005  3.6385  2.1848  2.0249 -0.117  1.271  1.233  0.685  1.252  2.050  2.698  2.820  2.918  3.445  5.9066E-01  6.1034E-02  1.0928E-02
 1.8451070  3.6362  2.2154  1.9854 -0.174  1.298  1.246  0.695  1.271  2.074  2.729  2.854  2.953  3.485  6.0889E-01  6.2894E-02  1.1258E-02
 1.8454094  3.6340  2.2453  1.9466 -0.230  1.324  1.260  0.705  1.290  2.099  2.759  2.887  2.988  3.525  5.7694E-01  5.9571E-02  1.0660E-02
 1.8456840  3.6321  2.2710  1.9134 -0.276  1.347  1.272  0.714  1.307  2.121  2.787  2.917  3.019  3.561  5.5302E-01  5.7081E-02  1.0212E-02
 1.8459624  3.6302  2.2955  1.8817 -0.319  1.370  1.283  0.722  1.322  2.143  2.815  2.946  3.050  3.596  5.7988E-01  5.9831E-02  1.0701E-02
 1.8462638  3.6285  2.3195  1.8506 -0.362  1.392  1.294  0.730  1.337  2.165  2.842  2.975  3.080  3.630  5.8460E-01  6.0296E-02  1.0782E-02
 1.8465470  3.6267  2.3429  1.8201 -0.403  1.414  1.304  0.737  1.352  2.187  2.868  3.003  3.110  3.664  5.0021E-01  5.1574E-02  9.2197E-03
 1.8467641  3.6250  2.3658  1.7903 -0.443  1.438  1.315  0.744  1.366  2.209  2.896  3.032  3.140  3.698  4.1785E-01  4.3070E-02  7.6980E-03
 1.8469649  3.6233  2.3883  1.7611 -0.481  1.462  1.326  0.751  1.380  2.231  2.923  3.060  3.169  3.732  4.0005E-01  4.1224E-02  7.3666E-03
 1.8471641  3.6216  2.4103  1.7325 -0.519  1.486  1.336  0.758  1.394  2.253  2.949  3.088  3.198  3.765  3.8324E-01  3.9483E-02  7.0542E-03
 1.8473481  3.6199  2.4317  1.7044 -0.555  1.508  1.346  0.765  1.407  2.275  2.977  3.117  3.228  3.799  3.6340E-01  3.7429E-02  6.6862E-03
 1.8475275  3.6183  2.4528  1.6769 -0.589  1.529  1.356  0.771  1.420  2.297  3.004  3.145  3.257  3.833  3.5612E-01  3.6671E-02  6.5498E-03
 1.8477042  3.6167  2.4734  1.6499 -0.624  1.551  1.365  0.777  1.432  2.319  3.031  3.173  3.286  3.866  3.4210E-01  3.5219E-02  6.2895E-03
 1.8478696  3.6151  2.4936  1.6234 -0.656  1.570  1.374  0.783  1.445  2.341  3.059  3.202  3.315  3.899  3.2169E-01  3.3111E-02  5.9121E-03
 1.8480259  3.6136  2.5134  1.5974 -0.688  1.589  1.383  0.788  1.457  2.364  3.086  3.230  3.345  3.933  3.1080E-01  3.1985E-02  5.7101E-03
 1.8481804  3.6120  2.5329  1.5719 -0.719  1.607  1.392  0.793  1.470  2.386  3.113  3.258  3.374  3.965  3.0598E-01  3.1482E-02  5.6197E-03
 1.8483319  3.6106  2.5521  1.5469 -0.749  1.624  1.400  0.798  1.481  2.407  3.140  3.285  3.402  3.997  2.8495E-01  2.9313E-02  5.2318E-03
 1.8484653  3.6091  2.5710  1.5222 -0.778  1.640  1.408  0.803  1.494  2.430  3.167  3.314  3.431  4.031  2.6407E-01  2.7160E-02  4.8469E-03
 1.8485960  3.6077  2.5896  1.4979 -0.807  1.655  1.416  0.809  1.507  2.452  3.194  3.342  3.460  4.063  2.6072E-01  2.6811E-02  4.7840E-03
 1.8487261  3.6063  2.6080  1.4741 -0.835  1.669  1.424  0.814  1.519  2.474  3.221  3.369  3.489  4.095  2.5488E-01  2.6206E-02  4.6756E-03
 1.8488509  3.6050  2.6260  1.4507 -0.862  1.684  1.432  0.819  1.531  2.496  3.247  3.396  3.517  4.127  2.3497E-01  2.4155E-02  4.3092E-03
 1.8489610  3.6036  2.6436  1.4277 -0.887  1.697  1.440  0.825  1.545  2.519  3.274  3.424  3.547  4.161  2.1945E-01  2.2556E-02  4.0236E-03
 1.8490703  3.6023  2.6610  1.4051 -0.912  1.710  1.448  0.831  1.559  2.541  3.300  3.452  3.576  4.195  2.1706E-01  2.2308E-02  3.9789E-03
 1.8491781  3.6010  2.6780  1.3829 -0.936  1.723  1.456  0.836  1.572  2.563  3.326  3.480  3.604  4.228  2.1141E-01  2.1724E-02  3.8744E-03
 1.8492817  3.5998  2.6948  1.3611 -0.960  1.735  1.464  0.842  1.586  2.585  3.352  3.507  3.633  4.260  1.9769E-01  2.0312E-02  3.6222E-03
 1.8493758  3.5985  2.7111  1.3398 -0.980  1.747  1.473  0.849  1.601  2.607  3.379  3.536  3.662  4.295  1.8570E-01  1.9077E-02  3.4017E-03
 1.8494674  3.5972  2.7270  1.3188 -1.000  1.759  1.482  0.857  1.617  2.630  3.406  3.564  3.692  4.330  1.8153E-01  1.8647E-02  3.3247E-03
 1.8495573  3.5960  2.7427  1.2982 -1.020  1.771  1.490  0.864  1.633  2.652  3.432  3.593  3.721  4.364  1.7620E-01  1.8097E-02  3.2265E-03
 1.8496436  3.5948  2.7581  1.2780 -1.038  1.782  1.499  0.871  1.648  2.674  3.458  3.621  3.751  4.398  1.6936E-01  1.7393E-02  3.1006E-03
 1.8497267  3.5936  2.7732  1.2581 -1.056  1.793  1.507  0.878  1.664  2.696  3.484  3.649  3.780  4.432  1.5995E-01  1.6424E-02  2.9278E-03
 1.8498036  3.5924  2.7879  1.2386 -1.072  1.803  1.516  0.886  1.681  2.720  3.511  3.679  3.811  4.468  1.5252E-01  1.5660E-02  2.7914E-03
 1.8498792  3.5912  2.8024  1.2194 -1.087  1.813  1.524  0.893  1.698  2.743  3.538  3.708  3.841  4.503  1.4751E-01  1.5144E-02  2.6992E-03
 1.8499511  3.5900  2.8166  1.2005 -1.102  1.822  1.533  0.901  1.715  2.766  3.565  3.737  3.872  4.539  1.4226E-01  1.4604E-02  2.6027E-03
 1.8500215  3.5889  2.8305  1.1820 -1.116  1.832  1.541  0.909  1.731  2.789  3.592  3.766  3.902  4.574  1.3751E-01  1.4115E-02  2.5154E-03
 1.8500886  3.5877  2.8442  1.1638 -1.129  1.841  1.549  0.916  1.749  2.812  3.619  3.795  3.932  4.609  1.2868E-01  1.3208E-02  2.3536E-03
 1.8501501  3.5866  2.8576  1.1459 -1.140  1.849  1.556  0.923  1.767  2.837  3.647  3.826  3.964  4.646  1.2159E-01  1.2479E-02  2.2236E-03
 1.8502102  3.5855  2.8707  1.1283 -1.150  1.858  1.563  0.929  1.785  2.861  3.674  3.856  3.995  4.683  1.1743E-01  1.2052E-02  2.1474E-03
 1.8502676  3.5844  2.8837  1.1110 -1.160  1.866  1.570  0.936  1.804  2.885  3.702  3.886  4.026  4.719  1.1435E-01  1.1734E-02  2.0907E-03
 1.8503245  3.5833  2.8964  1.0939 -1.170  1.874  1.577  0.943  1.822  2.909  3.729  3.915  4.057  4.755  1.1259E-01  1.1553E-02  2.0582E-03
 1.8503802  3.5822  2.9089  1.0771 -1.179  1.882  1.583  0.950  1.839  2.933  3.755  3.944  4.087  4.790  1.0361E-01  1.0631E-02  1.8939E-03
 1.8504281  3.5812  2.9212  1.0606 -1.186  1.889  1.588  0.956  1.858  2.959  3.785  3.976  4.120  4.828  9.5291E-02  9.7765E-03  1.7416E-03
 1.8504754  3.5801  2.9332  1.0444 -1.192  1.895  1.593  0.961  1.877  2.986  3.814  4.007  4.153  4.865  9.4120E-02  9.6557E-03  1.7201E-03
 1.8505222  3.5791  2.9451  1.0284 -1.197  1.901  1.598  0.967  1.896  3.012  3.843  4.039  4.186  4.902  9.2918E-02  9.5318E-03  1.6979E-03
 1.8505684  3.5781  2.9568  1.0127 -1.203  1.908  1.603  0.973  1.914  3.037  3.872  4.069  4.217  4.938  9.1564E-02  9.3923E-03  1.6730E-03
 1.8506138  3.5771  2.9683  0.9972 -1.208  1.914  1.607  0.978  1.932  3.062  3.900  4.100  4.249  4.974  9.1638E-02  9.3995E-03  1.6742E-03
 1.8506600  3.5761  2.9796  0.9819 -1.213  1.919  1.612  0.983  1.950  3.089  3.928  4.130  4.281  5.010  9.5148E-02  9.7589E-03  1.7381E-03
 1.8507090  3.5751  2.9907  0.9669 -1.214  1.922  1.615  0.987  1.969  3.118  3.960  4.164  4.316  5.048  9.5453E-02  9.7896E-03  1.7435E-03
 1.8507555  3.5741  3.0016  0.9522 -1.214  1.924  1.618  0.991  1.987  3.147  3.992  4.198  4.351  5.087  9.2576E-02  9.4940E-03  1.6908E-03
 1.8508015  3.5732  3.0123  0.9376 -1.215  1.926  1.621  0.995  2.006  3.176  4.023  4.231  4.385  5.124  9.1490E-02  9.3820E-03  1.6708E-03
 1.8508469  3.5722  3.0229  0.9232 -1.215  1.928  1.624  0.999  2.024  3.205  4.054  4.263  4.419  5.161  9.0181E-02  9.2472E-03  1.6467E-03
 1.8508917  3.5713  3.0333  0.9091 -1.216  1.930  1.626  1.003  2.042  3.233  4.084  4.295  4.453  5.198  8.8848E-02  9.1100E-03  1.6222E-03
 1.8509358  3.5704  3.0436  0.8951 -1.216  1.932  1.629  1.006  2.059  3.260  4.114  4.327  4.486  5.234  1.1103E-01  1.1384E-02  2.0271E-03
 1.8510027  3.5694  3.0536  0.8815 -1.211  1.931  1.631  1.009  2.078  3.293  4.149  4.363  4.523  5.273  1.3588E-01  1.3931E-02  2.4804E-03
 1.8510717  3.5685  3.0634  0.8680 -1.206  1.928  1.633  1.012  2.097  3.326  4.183  4.399  4.561  5.313  1.3691E-01  1.4034E-02  2.4987E-03
 1.8511396  3.5676  3.0731  0.8547 -1.200  1.926  1.634  1.014  2.116  3.359  4.218  4.435  4.598  5.352  1.3501E-01  1.3839E-02  2.4638E-03
 1.8512067  3.5667  3.0827  0.8416 -1.195  1.924  1.636  1.017  2.134  3.391  4.252  4.470  4.635  5.390  1.3315E-01  1.3647E-02  2.4295E-03
 1.8512728  3.5659  3.0921  0.8287 -1.189  1.922  1.637  1.019  2.153  3.422  4.285  4.505  4.671  5.428  1.3133E-01  1.3460E-02  2.3960E-03
 1.8513380  3.5650  3.1014  0.8160 -1.184  1.920  1.639  1.022  2.171  3.454  4.318  4.540  4.707  5.466  1.2955E-01  1.3276E-02  2.3631E-03
 1.8514023  3.5642  3.1105  0.8034 -1.179  1.918  1.640  1.024  2.188  3.484  4.351  4.574  4.742  5.503  6.4333E-02  6.5922E-03  1.1734E-03

age(Gyr)= 1.800 140 points
 0.4000000  3.4635 -1.9410  4.7870 12.955  1.399  1.787  1.540  3.387  5.289  5.887  6.233  6.537  7.436  2.0333E+01  7.4092E+01  1.6190E+02
 0.4203326  3.4809 -1.8493  4.7862 12.340  1.308  1.687  1.402  3.127  4.877  5.475  5.789  6.060  6.943  4.0566E+01  1.3562E+02  2.7908E+02
 0.4405665  3.4983 -1.7579  4.7848 11.733  1.222  1.593  1.275  2.869  4.462  5.068  5.349  5.587  6.450  4.0346E+01  1.2077E+02  2.2995E+02
 0.4606783  3.5156 -1.6670  4.7828 11.133  1.141  1.508  1.160  2.609  4.039  4.661  4.907  5.114  5.954  4.0065E+01  1.0798E+02  1.9099E+02
 0.4806313  3.5329 -1.5766  4.7798 10.531  1.116  1.493  1.069  2.325  3.574  4.210  4.430  4.608  5.414  4.1960E+01  1.0209E+02  1.6804E+02
 0.5026379  3.5500 -1.4851  4.7762 10.013  1.137  1.477  0.998  2.093  3.222  3.868  4.066  4.224  5.001  4.5880E+01  1.0052E+02  1.5372E+02
 0.5265115  3.5669 -1.3929  4.7719  9.563  1.193  1.458  0.942  1.909  2.962  3.612  3.791  3.938  4.691  4.9630E+01  9.7511E+01  1.3815E+02
 0.5522674  3.5836 -1.2999  4.7663  9.140  1.234  1.417  0.900  1.777  2.724  3.374  3.536  3.680  4.405  5.1261E+01  9.0235E+01  1.1835E+02
 0.5777723  3.6002 -1.2080  4.7601  8.735  1.247  1.369  0.852  1.642  2.507  3.151  3.294  3.430  4.114  5.2883E+01  8.3537E+01  1.0154E+02
 0.6051508  3.6164 -1.1142  4.7513  8.346  1.238  1.315  0.797  1.500  2.321  2.956  3.079  3.202  3.837  6.3616E+01  8.9550E+01  1.0040E+02
 0.6413878  3.6316 -1.0090  4.7324  7.971  1.201  1.258  0.733  1.359  2.202  2.823  2.933  3.036  3.631  7.2482E+01  8.9777E+01  9.2022E+01
 0.6776326  3.6466 -0.9046  4.7117  7.610  1.136  1.195  0.679  1.243  2.082  2.684  2.787  2.885  3.452  7.3751E+01  8.0186E+01  7.4998E+01
 0.7151392  3.6614 -0.8006  4.6900  7.245  1.043  1.122  0.621  1.128  1.945  2.522  2.620  2.713  3.251  7.6668E+01  7.3424E+01  6.2818E+01
 0.7543010  3.6758 -0.6970  4.6676  6.875  0.920  1.041  0.558  1.014  1.790  2.334  2.427  2.509  3.015  7.7849E+01  6.5884E+01  5.1678E+01
 0.7929885  3.6899 -0.5947  4.6436  6.534  0.768  0.963  0.512  0.941  1.650  2.160  2.245  2.320  2.794  8.0233E+01  6.0220E+01  4.3415E+01
 0.8345337  3.7037 -0.4922  4.6185  6.218  0.611  0.892  0.479  0.891  1.536  2.017  2.096  2.164  2.613  8.3034E+01  5.5393E+01  3.6762E+01
 0.8760230  3.7172 -0.3904  4.5916  5.927  0.471  0.826  0.453  0.853  1.448  1.907  1.982  2.044  2.477  8.3164E+01  4.9489E+01  3.0310E+01
 0.9176981  3.7304 -0.2908  4.5651  5.640  0.348  0.765  0.428  0.815  1.356  1.784  1.855  1.911  2.319  8.4187E+01  4.4894E+01  2.5457E+01
 0.9602102  3.7434 -0.1924  4.5381  5.358  0.239  0.708  0.401  0.771  1.262  1.653  1.716  1.767  2.143  8.4720E+01  4.0645E+01  2.1397E+01
 1.0024182  3.7559 -0.0948  4.5094  5.082  0.141  0.654  0.372  0.720  1.174  1.531  1.587  1.630  1.979  8.9095E+01  3.8521E+01  1.8851E+01
 1.0493048  3.7677  0.0073  4.4743  4.804  0.078  0.609  0.346  0.673  1.106  1.438  1.490  1.529  1.861  9.3344E+01  3.6356E+01  1.6534E+01
 1.0957619  3.7790  0.1093  4.4365  4.530  0.037  0.570  0.322  0.628  1.047  1.356  1.407  1.443  1.764  1.0020E+02  3.5103E+01  1.4820E+01
 1.1495032  3.7892  0.2183  4.3890  4.236  0.013  0.535  0.302  0.589  0.975  1.260  1.308  1.339  1.641  1.0760E+02  3.3815E+01  1.3228E+01
 1.2033607  3.7991  0.3255  4.3413  3.948 -0.003  0.502  0.282  0.551  0.899  1.157  1.200  1.226  1.506  1.1181E+02  3.1491E+01  1.1407E+01
 1.2613082  3.8088  0.4300  4.2960  3.668 -0.017  0.470  0.263  0.515  0.826  1.056  1.096  1.117  1.372  1.2187E+02  3.0711E+01  1.0289E+01
 1.3252278  3.8173  0.5401  4.2413  3.379 -0.019  0.442  0.247  0.484  0.763  0.969  1.007  1.024  1.257  1.3756E+02  3.0820E+01  9.5085E+00
 1.3988675  3.8238  0.6594  4.1714  3.071 -0.016  0.420  0.233  0.460  0.717  0.905  0.941  0.955  1.171  1.5620E+02  3.0842E+01  8.7083E+00
 1.4814301  3.8280  0.7851  4.0875  2.750 -0.009  0.406  0.224  0.444  0.686  0.862  0.898  0.910  1.116  1.6958E+02  2.9323E+01  7.5428E+00
 1.5684518  3.8260  0.9096  3.9798  2.439 -0.002  0.409  0.227  0.448  0.698  0.877  0.915  0.928  1.138  1.5653E+02  2.3860E+01  5.6165E+00
 1.6379605  3.8174  1.0012  3.8725  2.220  0.001  0.433  0.242  0.475  0.757  0.957  0.997  1.015  1.247  1.1581E+02  1.5964E+01  3.5005E+00
 1.6842572  3.8064  1.0569  3.7851  2.096  0.017  0.469  0.265  0.517  0.835  1.064  1.108  1.134  1.393  9.0354E+01  1.1576E+01  2.4107E+00
 1.7283149  3.7980  1.1192  3.7005  1.955  0.033  0.497  0.282  0.549  0.897  1.148  1.196  1.227  1.508  5.7242E+01  6.9683E+00  1.3999E+00
 1.7414992  3.8065  1.1804  3.6764  1.786  0.023  0.466  0.264  0.514  0.833  1.062  1.106  1.133  1.393  1.3705E+01  1.6286E+00  3.2163E-01
 1.7420204  3.8175  1.2190  3.6819  1.670  0.023  0.431  0.242  0.475  0.751  0.948  0.990  1.010  1.242  9.6282E-01  1.1384E-01  2.2405E-02
 1.7424620  3.8286  1.2585  3.6869  1.555  0.027  0.396  0.220  0.434  0.672  0.838  0.878  0.893  1.096  8.8378E-01  1.0443E-01  2.0544E-02
 1.7429042  3.8210  1.2468  3.6682  1.597  0.021  0.419  0.234  0.459  0.729  0.918  0.958  0.977  1.200  7.3997E-01  8.7389E-02  1.7185E-02
 1.7432019  3.8134  1.2502  3.6348  1.602  0.032  0.445  0.250  0.489  0.787  0.999  1.043  1.066  1.311  8.5447E-01  1.0086E-01  1.9826E-02
 1.7437587  3.8017  1.2481  3.5902  1.626  0.035  0.482  0.272  0.531  0.872  1.111  1.160  1.189  1.460  1.5442E+00  1.8213E-01  3.5781E-02
 1.7447462  3.7918  1.2440  3.5546  1.658  0.046  0.516  0.293  0.570  0.949  1.212  1.265  1.299  1.591  2.2559E+00  2.6573E-01  5.2158E-02
 1.7460146  3.7821  1.2335  3.5269  1.703  0.063  0.551  0.313  0.610  1.012  1.297  1.352  1.392  1.700  2.3712E+00  2.7886E-01  5.4677E-02
 1.7471173  3.7728  1.2156  3.5080  1.763  0.085  0.584  0.333  0.648  1.061  1.365  1.422  1.465  1.784  2.0611E+00  2.4204E-01  4.7407E-02
 1.7480757  3.7640  1.1911  3.4974  1.841  0.116  0.619  0.352  0.685  1.112  1.437  1.495  1.540  1.872  1.8634E+00  2.1853E-01  4.2763E-02
 1.7489807  3.7555  1.1624  3.4924  1.934  0.163  0.655  0.372  0.721  1.174  1.522  1.584  1.635  1.984  1.7332E+00  2.0302E-01  3.9693E-02
 1.7498089  3.7474  1.1305  3.4920  2.035  0.217  0.693  0.390  0.753  1.236  1.607  1.674  1.729  2.096  1.5751E+00  1.8429E-01  3.6004E-02
 1.7505558  3.7396  1.0972  3.4941  2.140  0.272  0.731  0.404  0.777  1.293  1.685  1.755  1.815  2.195  1.4258E+00  1.6666E-01  3.2536E-02
 1.7512347  3.7317  1.0687  3.4913  2.231  0.330  0.770  0.417  0.798  1.347  1.759  1.831  1.896  2.287  1.3860E+00  1.6185E-01  3.1577E-02
 1.7519418  3.7237  1.0524  3.4758  2.295  0.387  0.804  0.434  0.826  1.400  1.831  1.906  1.972  2.374  1.4936E+00  1.7425E-01  3.3974E-02
 1.7527283  3.7160  1.0590  3.4387  2.307  0.438  0.829  0.454  0.862  1.450  1.904  1.981  2.042  2.457  1.6112E+00  1.8778E-01  3.6583E-02
 1.7535530  3.7096  1.0900  3.3821  2.256  0.483  0.850  0.474  0.895  1.493  1.966  2.045  2.103  2.529  1.6215E+00  1.8877E-01  3.6748E-02
 1.7543498  3.7044  1.1329  3.3186  2.168  0.525  0.871  0.487  0.919  1.528  2.016  2.097  2.153  2.589  1.5581E+00  1.8120E-01  3.5248E-02
 1.7551111  3.7000  1.1813  3.2530  2.061  0.566  0.891  0.496  0.934  1.556  2.055  2.138  2.196  2.637  1.5125E+00  1.7571E-01  3.4156E-02
 1.7558623  3.6960  1.2322  3.1864  1.945  0.605  0.912  0.503  0.946  1.580  2.087  2.172  2.233  2.678  1.4913E+00  1.7307E-01  3.3620E-02
 1.7566024  3.6921  1.2856  3.1174  1.822  0.646  0.933  0.510  0.955  1.603  2.118  2.205  2.269  2.716  1.4853E+00  1.7221E-01  3.3428E-02
 1.7573476  3.6884  1.3425  3.0457  1.691  0.684  0.952  0.516  0.966  1.624  2.147  2.235  2.302  2.751  1.5062E+00  1.7445E-01  3.3840E-02
 1.7581085  3.6849  1.4011  2.9734  1.556  0.719  0.969  0.524  0.978  1.645  2.175  2.264  2.333  2.785  1.5621E+00  1.8075E-01  3.5036E-02
 1.7589097  3.6817  1.4605  2.9014  1.420  0.753  0.985  0.531  0.990  1.665  2.202  2.293  2.362  2.818  1.5963E+00  1.8451E-01  3.5739E-02
 1.7597049  3.6787  1.5183  2.8320  1.288  0.785  0.999  0.539  1.003  1.685  2.228  2.321  2.391  2.849  1.5645E+00  1.8063E-01  3.4963E-02
 1.7604742  3.6757  1.5729  2.7654  1.166  0.819  1.014  0.547  1.016  1.707  2.258  2.351  2.424  2.885  1.4909E+00  1.7197E-01  3.3262E-02
 1.7611958  3.6727  1.6253  2.7012  1.050  0.853  1.029  0.555  1.030  1.730  2.288  2.383  2.457  2.921  1.4103E+00  1.6251E-01  3.1411E-02
 1.7618845  3.6697  1.6758  2.6390  0.939  0.888  1.045  0.563  1.043  1.754  2.320  2.415  2.491  2.959  1.3582E+00  1.5636E-01  3.0202E-02
 1.7625540  3.6668  1.7248  2.5784  0.832  0.923  1.061  0.570  1.056  1.779  2.353  2.449  2.526  2.999  1.3221E+00  1.5207E-01  2.9356E-02
 1.7632066  3.6638  1.7722  2.5193  0.730  0.959  1.078  0.578  1.070  1.804  2.386  2.483  2.563  3.040  1.2968E+00  1.4903E-01  2.8751E-02
 1.7638507  3.6609  1.8180  2.4618  0.632  0.994  1.094  0.587  1.085  1.830  2.420  2.518  2.600  3.081  1.2644E+00  1.4518E-01  2.7992E-02
 1.7644710  3.6579  1.8623  2.4058  0.539  1.030  1.112  0.596  1.101  1.856  2.454  2.554  2.638  3.123  1.2027E+00  1.3798E-01  2.6588E-02
 1.7650534  3.6550  1.9054  2.3511  0.450  1.065  1.129  0.606  1.118  1.882  2.487  2.590  2.676  3.166  1.1929E+00  1.3675E-01  2.6336E-02
 1.7656638  3.6519  1.9492  2.2951  0.363  1.102  1.148  0.619  1.141  1.911  2.524  2.631  2.719  3.216  3.1681E+00  3.6266E-01  6.9772E-02
 1.7682215  3.6498  1.9821  2.2546  0.295  1.128  1.161  0.627  1.155  1.930  2.548  2.657  2.747  3.248  2.9473E+00  3.3671E-01  6.4686E-02
 1.7686112  3.6519  1.9549  2.2904  0.345  1.102  1.148  0.616  1.136  1.908  2.520  2.626  2.715  3.210  7.5164E-01  8.5762E-02  1.6462E-02
 1.7689731  3.6540  1.9281  2.3257  0.395  1.077  1.135  0.607  1.119  1.886  2.492  2.596  2.684  3.174  6.5940E-01  7.5202E-02  1.4430E-02
 1.7692705  3.6562  1.8993  2.3632  0.451  1.051  1.122  0.598  1.105  1.865  2.465  2.566  2.653  3.139  1.0383E+00  1.1835E-01  2.2700E-02
 1.7700114  3.6569  1.8917  2.3737  0.464  1.043  1.118  0.595  1.099  1.857  2.456  2.557  2.642  3.127  1.4489E+00  1.6502E-01  3.1633E-02
